pipeline_id,name,family,doc_status,implementation_mode,base_model,feature_profile,allocation_mode,overlays,risk_cap,max_drawdown,decision,feature_count,runtime_seconds,notes,status,source_doc,train_summary.total_return_pct,train_summary.annualized_return_pct,train_summary.annualized_vol_pct,train_summary.sharpe_ratio,train_summary.sortino_ratio,train_summary.max_drawdown_pct,train_summary.win_rate_pct,train_summary.avg_turnover,train_summary.total_turnover,train_summary.avg_gross_exposure,train_summary.cost_drag_pct,train_summary.active_days,train_summary.final_equity,validation_summary.total_return_pct,validation_summary.annualized_return_pct,validation_summary.annualized_vol_pct,validation_summary.sharpe_ratio,validation_summary.sortino_ratio,validation_summary.max_drawdown_pct,validation_summary.win_rate_pct,validation_summary.avg_turnover,validation_summary.total_turnover,validation_summary.avg_gross_exposure,validation_summary.cost_drag_pct,validation_summary.active_days,validation_summary.final_equity,test_summary.total_return_pct,test_summary.annualized_return_pct,test_summary.annualized_vol_pct,test_summary.sharpe_ratio,test_summary.sortino_ratio,test_summary.max_drawdown_pct,test_summary.win_rate_pct,test_summary.avg_turnover,test_summary.total_turnover,test_summary.avg_gross_exposure,test_summary.cost_drag_pct,test_summary.active_days,test_summary.final_equity
F015,Residual Momentum + LightGBM,Financial + DL,supporting components implemented,proxy,lightgbm,residual_momentum,equal_positive,[],0.4,0.2,promote,10,0.11121181095950305,Residual momentum proxy on market-relative signals.,ok,docs/pipeline_library/candidates/F015_residual_momentum_lightgbm.md,141.0030328532759,906.4891168597547,33.79058129633766,7.025091436005644,41.40152464609075,-2.1729336528860665,40.625,0.5864583333333333,56.3,0.45,11.26,52,2.410030328532759,-0.466901616993487,-3.6183742531081142,19.952395843414227,-0.08883585489711247,-0.11111203651788937,-6.241617632463193,12.5,0.36875,11.8,0.28125,2.3600000000000003,12,0.9953309838300651,6.033822128411925,58.62614837272548,33.352930861229204,1.544380823075072,2.3439719348379144,-11.533471604200486,31.25,0.5208333333333334,16.666666666666668,0.50625,3.3333333333333335,19,1.0603382212841193
F019,Correlation Graph + LightGBM Overlay,Financial + DL,supporting components implemented,proxy,lightgbm,correlation_overlay,proportional_positive,['correlation_penalty'],0.4,0.2,promote,9,0.11756166606210172,Graph proxy via rolling correlation structure.,ok,docs/pipeline_library/candidates/F019_correlation_graph_lightgbm_overlay.md,126.30843018325338,753.2757864454451,36.41254245483284,6.08555278617378,27.832648854092014,-2.6138967384540135,39.58333333333333,0.5860982710761028,56.265434023305865,0.4716733364742827,11.253086804661175,58,2.2630843018325337,-7.355476801859151,-45.209465718089994,29.09263083173435,-1.9236522986054905,-2.025797864705053,-10.769824961347862,21.875,0.3155794018855877,10.098540860338806,0.35077939390024415,2.0197081720677614,16,0.9264452319814085,3.8971014929038317,35.130077463846064,22.935891594486403,1.4224898669267645,2.634691157641347,-5.809714644628694,18.75,0.3229452505153073,10.334248016489834,0.22517983876337494,2.066849603297967,13,1.0389710149290383
F023,Regime Detector + LightGBM Stack,Financial + DL,direct code path,direct,lightgbm,technical,equal_positive,['regime_gate'],0.4,0.2,archive,5,0.1230430300347507,Direct regime-gated alpha path.,ok,docs/pipeline_library/candidates/F023_regime_detector_lightgbm_stack.md,17.996050770651383,54.40171297125707,22.361047418027894,2.0483095734272694,6.185968850958141,-1.9937408662601297,6.25,0.15833333333333333,15.2,0.10208333333333335,3.04,12,1.1799605077065138,8.305791844603272,87.44851105847044,30.47179846834386,2.2048414254032576,5.025719210359922,-2.718685912759866,12.5,0.2875,9.2,0.14375,1.8399999999999999,8,1.0830579184460327,-4.466840723037957,-30.222749402103354,11.347378784694321,-3.1133044634879474,-1.5986667636125595,-5.679170264882005,3.125,0.18125,5.8,0.10625,1.16,4,0.9553315927696204
F025,Fundamental Delay-Aware LightGBM Model,Financial + DL,supporting components implemented,proxy,lightgbm,delay_aware,equal_positive,[],0.4,0.2,archive,13,0.12578983209095895,Delay-aware proxy that enforces lagged features.,ok,docs/pipeline_library/candidates/F025_fundamental_delay_aware_lightgbm_model.md,148.980997279073,996.3173334894761,33.12576192464529,7.420142121692957,51.12044602259385,-2.103022853589742,44.79166666666667,0.6045138888888889,58.03333333333334,0.4791666666666667,11.606666666666667,54,2.48980997279073,2.28122965202302,19.438140164799034,21.655593548478446,0.9245910185500706,1.344501207823767,-4.082045307746441,21.875,0.5875,18.8,0.325,3.7600000000000002,14,1.0228122965202302,-4.827235455187018,-32.26901489002654,35.992180876921026,-0.9090332744162914,-1.432427186235967,-16.057536474711455,31.25,0.8010416666666667,25.633333333333333,0.63125,5.126666666666667,23,0.9517276454481298
F026,Technical + Factor + XGBoost with CVaR Overlay,Financial + DL,research candidate,proxy,lightgbm,factor_proxy,proportional_positive,['cvar_overlay'],0.4,0.2,archive,12,0.12606443301774561,LightGBM proxy for the boosted-tree + CVaR shortlist slot.,ok,docs/pipeline_library/candidates/F026_technical_factor_xgboost_with_cvar_overlay.md,144.26061983431845,942.5942343896168,35.4305718267961,6.81542509960547,40.415268922859724,-3.473303569291275,40.625,0.621709685708305,59.68412982799728,0.5098280050455096,11.936825965599459,59,2.4426061983431846,-9.29371435664862,-53.613202188147405,24.036898355664672,-3.0741188040505927,-3.4816684331564494,-9.29371435664862,9.375,0.4537400197950626,14.519680633442004,0.3049563880489046,2.9039361266884005,12,0.9070628564335138,-0.35310102842516233,-2.7471516276660224,17.783019601844156,-0.07109589730404074,-0.10871472180463643,-5.136033323889022,25.0,0.37168846664729127,11.89403093271332,0.27891362820034304,2.378806186542664,17,0.9964689897157484
F027,News Shock Filter + Momentum Engine,Financial + DL,research candidate,proxy,lightgbm,news_shock_proxy,equal_positive,['jump_filter'],0.4,0.2,promote,10,0.10606994503177702,Shock-filtered momentum proxy with price shock inputs.,ok,docs/pipeline_library/candidates/F027_news_shock_filter_momentum_engine.md,128.98645381398367,780.0365354552911,33.28727517762849,6.719353429975395,36.049552844714476,-2.3646099854290448,43.75,0.6375000000000001,61.2,0.46249999999999997,12.24,54,2.289864538139837,2.840431598269033,24.678232984716296,35.65923738420848,0.784354054426911,1.6592119269248204,-6.22507338286491,21.875,0.45625000000000004,14.600000000000001,0.35,2.92,16,1.0284043159826903,1.1604524936908334,9.511508392301149,28.332813558295012,0.4565650586632199,0.5525532481623496,-9.902765595179918,25.0,0.4770833333333333,15.266666666666666,0.35624999999999996,3.0533333333333337,15,1.0116045249369083
F031,Technical + LGBM + Bayesian Risk Overlay,Financial + DL,supporting components implemented,proxy,lightgbm,technical_plus_cross_section,equal_positive,"['regime_gate', 'risk_overlay']",0.25,0.2,archive,15,0.14269627816975117,Operational overlay baseline used as an extra comparison point.,ok,docs/pipeline_library/04_financial_dl_pipelines.md,18.256866008909476,55.29919659322147,22.89144687947715,2.031499249287229,2.727504570751536,-3.831669688250894,7.291666666666667,0.13489583333333333,12.95,0.08333333333333333,2.59,11,1.1825686600890948,-1.8968635172737391,-13.99914303387133,14.462544603977182,-0.9726439376667834,-0.9802116659370443,-4.178385769803938,6.25,0.209375,6.7,0.1484375,1.34,7,0.9810313648272626,-2.635764207200708,-18.97001787197764,4.7089994116469605,-4.442143615414487,-2.12563153865864,-2.635764207200708,0.0,0.0703125,2.25,0.0390625,0.45000000000000007,3,0.9736423579279929
S003,Stochastic Volatility Timing Model,SDE,research candidate,proxy,bayesian_linear,volatility_proxy,proportional_positive,['volatility_timing'],0.4,0.2,archive,9,0.07903933594934642,Volatility timing proxy using the shared volatility features.,ok,docs/pipeline_library/candidates/S003_stochastic_volatility_timing_model.md,14.613468203343905,43.05188767243071,30.6208595641911,1.3170596122273985,1.5873523962840401,-11.584623419833019,18.75,0.2118914498699981,20.34157918751982,0.23024777702188337,4.068315837503963,35,1.146134682033439,0.3391519942115284,2.7021669940228144,13.60599543358755,0.26106560083240854,0.25042747337500937,-2.7926204757419693,6.25,0.13523203041173837,4.327424973175628,0.08011601520586918,0.8654849946351257,5,1.0033915199421153,0.2968262414886569,2.3614963140112577,4.74034758898869,0.515261506150255,0.319279913722878,-1.0731658359447005,3.125,0.05,1.6,0.025,0.32,2,1.0029682624148866
S004,Jump Diffusion Crash Filter,SDE,research candidate,proxy,lightgbm,news_shock_proxy,equal_positive,['jump_filter'],0.4,0.2,promote,10,0.1074428188148886,Crash filter proxy on price-shock features.,ok,docs/pipeline_library/candidates/S004_jump_diffusion_crash_filter.md,128.98645381398367,780.0365354552911,33.28727517762849,6.719353429975395,36.049552844714476,-2.3646099854290448,43.75,0.6375000000000001,61.2,0.46249999999999997,12.24,54,2.289864538139837,2.840431598269033,24.678232984716296,35.65923738420848,0.784354054426911,1.6592119269248204,-6.22507338286491,21.875,0.45625000000000004,14.600000000000001,0.35,2.92,16,1.0284043159826903,1.1604524936908334,9.511508392301149,28.332813558295012,0.4565650586632199,0.5525532481623496,-9.902765595179918,25.0,0.4770833333333333,15.266666666666666,0.35624999999999996,3.0533333333333337,15,1.0116045249369083
S011,Mean-Reverting Volatility Allocation Model,SDE,research candidate,proxy,equal_weight,volatility_proxy,proportional_positive,['inverse_vol_allocation'],0.4,0.2,promote,9,0.0897546939086169,Pure sizing proxy without a directional base model.,ok,docs/pipeline_library/candidates/S011_mean_reverting_volatility_allocation_model.md,-39.4736094349784,-73.23267100493757,55.14331874461516,-2.1081301296628,-2.997703908191815,-48.194347034330185,39.58333333333333,0.024854859190046274,2.386066482244442,1.0,0.4772132964488885,96,0.605263905650216,2.0068665448175427,16.938247434048836,54.37596751514271,0.545080002263668,1.3992912558131332,-12.00992369288566,43.75,0.01797980246103664,0.5753536787531724,1.0,0.1150707357506345,32,1.0200686654481754,2.5452941962789577,21.888130559987886,44.21534722563755,0.6605831528604804,1.3263811637907796,-14.504589158285807,56.25,0.020191411654506993,0.6461251729442238,1.0,0.12922503458884477,32,1.0254529419627896
S021,Jump Filter + Momentum Engine,SDE,research candidate,proxy,lightgbm,technical,equal_positive,['jump_filter'],0.4,0.2,archive,5,0.10390761797316372,Momentum proxy with a jump-risk gate.,ok,docs/pipeline_library/candidates/S021_jump_filter_momentum_engine.md,95.21772057407037,478.91259517199154,34.90621912247616,5.213830004555333,20.72601018956342,-3.337425628384405,38.54166666666667,0.6236111111111111,59.86666666666667,0.4895833333333333,11.973333333333336,61,1.9521772057407036,6.683101646575973,66.43824009207648,33.85205754777875,1.6639542679976493,3.21274976586513,-5.348254188709689,28.125,0.5041666666666667,16.133333333333333,0.34375,3.2266666666666666,16,1.0668310164657597,-0.05095540897520623,-0.40057167848858155,35.97240889560141,0.16075874893453498,0.3095660314957916,-9.602190233461272,40.625,0.7458333333333333,23.866666666666667,0.6625,4.773333333333333,28,0.9994904459102479
