pipeline_id,name,family,doc_status,implementation_mode,base_model,feature_profile,allocation_mode,overlays,risk_cap,max_drawdown,decision,feature_count,runtime_seconds,notes,status,source_doc,train_summary.total_return_pct,train_summary.annualized_return_pct,train_summary.annualized_vol_pct,train_summary.sharpe_ratio,train_summary.sortino_ratio,train_summary.max_drawdown_pct,train_summary.win_rate_pct,train_summary.avg_turnover,train_summary.total_turnover,train_summary.avg_gross_exposure,train_summary.cost_drag_pct,train_summary.active_days,train_summary.final_equity,validation_summary.total_return_pct,validation_summary.annualized_return_pct,validation_summary.annualized_vol_pct,validation_summary.sharpe_ratio,validation_summary.sortino_ratio,validation_summary.max_drawdown_pct,validation_summary.win_rate_pct,validation_summary.avg_turnover,validation_summary.total_turnover,validation_summary.avg_gross_exposure,validation_summary.cost_drag_pct,validation_summary.active_days,validation_summary.final_equity,test_summary.total_return_pct,test_summary.annualized_return_pct,test_summary.annualized_vol_pct,test_summary.sharpe_ratio,test_summary.sortino_ratio,test_summary.max_drawdown_pct,test_summary.win_rate_pct,test_summary.avg_turnover,test_summary.total_turnover,test_summary.avg_gross_exposure,test_summary.cost_drag_pct,test_summary.active_days,test_summary.final_equity
F006,Transformer Return Forecaster,Deep Learning,direct code path,direct,transformer,technical,proportional_positive,[],0.4,0.2,promote,5,1.6460973401553929,Transformer encoder over rolling technical window.,ok,docs/pipeline_library/candidates/F006_transformer_return_forecaster.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.8579569893437444,6.959056378676842,14.392301518054307,0.5370398445200573,0.9390463028152276,-4.874975856211183,43.75,0.0125,0.4,0.3875,0.08,31,1.0085795698934374
F007,Temporal Fusion Transformer (TFT),Deep Learning,direct code path,direct,tft,factor_proxy,proportional_positive,[],0.4,0.2,archive,12,1.7605501909274608,TFT proxy: LSTM encoder + Transformer head over factor features.,ok,docs/pipeline_library/candidates/F007_tft_forecaster.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
F011,Multimodal Fusion (Price + Macro Proxy),Deep Learning,direct code path,direct,multimodal,factor_proxy,proportional_positive,[],0.4,0.2,archive,12,0.2558903351891786,Two-branch MLP fusing price-derived and macro-proxy feature halves.,ok,docs/pipeline_library/candidates/F011_multimodal_fusion.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
F017,Factor Autoencoder Latent Alpha,Deep Learning,direct code path,direct,autoencoder,technical_plus_cross_section,proportional_positive,[],0.4,0.2,archive,15,0.3252329009119421,Autoencoder learns a latent factor representation; alpha from the head.,ok,docs/pipeline_library/candidates/F017_factor_autoencoder_latent_alpha.md,-15.85984493722028,-36.44734717985568,20.39756304699637,-2.1188818454326843,-2.6819214568936207,-21.744434899692234,42.70833333333333,0.035614327518593926,3.4189754417850167,0.4211454907528604,0.6837950883570033,96,0.8414015506277972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
F018,Graph Neural Stock Relation Model,Deep Learning,direct code path,direct,gnn,technical_plus_cross_section,proportional_positive,[],0.4,0.2,promote,15,0.25496279913932085,GNN proxy treating features as node attributes with message passing.,ok,docs/pipeline_library/candidates/F018_gnn_stock_relation_model.md,-38.82490953612769,-72.4730319906335,59.17482429669594,-1.879855764184765,-2.866122943691908,-49.56378219198869,38.54166666666667,0.0901274715206078,8.652237265978348,0.9639983792160915,1.7304474531956697,96,0.6117509046387231,5.905659003194508,57.122521480675935,12.058728749647406,3.8084198709457255,7.254803141074321,-2.055231023670012,34.375,0.07597019901840316,2.431046368588901,0.2176999885179649,0.4862092737177802,17,1.059056590031945,2.096454110412127,17.749464121330362,15.500617057831882,1.1293080767089843,2.0152986290405313,-5.135397157220423,46.875,0.0006645141452051789,0.021264452646565724,0.4184842693790966,0.004252890529313144,32,1.0209645411041213
F021,PatchTST Time-Series Baseline,Deep Learning,direct code path,direct,patchtst,technical,proportional_positive,[],0.4,0.2,promote,5,1.162500502076,PatchTST segmented Transformer over rolling patches.,ok,docs/pipeline_library/candidates/F021_patchtst_baseline.md,-42.68301716373085,-76.79969374390498,56.619528043754755,-2.2897447795778585,-3.2779163550878945,-50.20088965822649,37.5,0.009217394877706953,0.8848699082598674,0.9636659299420623,0.17697398165197348,96,0.5731698283626915,5.546448029361173,52.97431856517774,37.81934270552953,1.305522663777431,2.7042614211713847,-7.778436718202853,46.875,0.025,0.8,0.775,0.16,31,1.0554644802936117,0.2992323485326631,2.3808360595922062,45.28105227774646,0.26970025219692795,0.5657650495451862,-14.903658481552496,53.125,0.06055660986529173,1.9378115156893354,0.98125,0.3875623031378671,32,1.0029923234853266
F001,Technical Indicator + LightGBM Ranker,Financial + DL,direct code path,direct,lightgbm,technical,equal_positive,[],0.4,0.2,reference,5,0.11882446613162756,Current executable baseline.,ok,docs/pipeline_library/candidates/F001_technical_indicator_lightgbm_ranker.md,99.96327337805315,516.5870135100861,35.71359714484323,5.282073679954867,15.154109460643232,-5.61319949661101,40.625,0.6142361111111111,58.96666666666667,0.5125000000000001,11.793333333333333,61,1.9996327337805315,0.9410214217138835,7.654725636762172,11.600395406406719,0.6920526231178679,0.7133837383888555,-3.8387582521808516,18.75,0.27083333333333337,8.666666666666668,0.23750000000000002,1.7333333333333332,11,1.0094102142171388,-1.3199902039097045,-9.935255059280879,33.14866604779511,-0.1572684563940262,-0.33376648161257,-9.292797444316747,37.5,0.7739583333333334,24.76666666666667,0.5875,4.953333333333333,26,0.986800097960903
F002,Factor + LightGBM Cross-Sectional Model,Financial + DL,supporting components implemented,proxy,lightgbm,factor_proxy,equal_positive,[],0.4,0.2,promote,12,0.12449366808868945,Cross-sectional factor proxy using price-derived factor features.,ok,docs/pipeline_library/candidates/F002_factor_lightgbm_cross_sectional_model.md,137.8710176644073,872.5154684666894,34.338257334650045,6.8177155613574785,26.273745887091106,-4.512723526934304,43.75,0.5944444444444444,57.06666666666666,0.53125,11.413333333333334,60,2.378710176644073,-1.7509980427238947,-12.986996344852141,10.360727421748043,-1.292669505881475,-1.7434121927798254,-4.286480164768247,6.25,0.175,5.6,0.1,1.12,7,0.982490019572761,0.3057127485947664,2.4329399198678603,23.08532188715518,0.2139108069192063,0.410840614340999,-6.169315135017328,28.125,0.5166666666666666,16.53333333333333,0.36249999999999993,3.3066666666666666,19,1.0030571274859477
F009,News Sentiment + LightGBM Event Model,Financial + DL,supporting components implemented,proxy,lightgbm,news_shock_proxy,equal_positive,['jump_filter'],0.4,0.2,promote,10,0.12040023505687714,Event proxy driven by price shocks because dedicated news feeds are not yet wired.,ok,docs/pipeline_library/candidates/F009_news_sentiment_lightgbm_event_model.md,116.72188536354908,661.6312792804129,33.318617347146855,6.276122889188223,28.54546861545915,-2.630577874366047,37.5,0.5850694444444445,56.16666666666667,0.43333333333333335,11.233333333333334,51,2.167218853635491,0.3065509695452384,2.4396810935825686,18.477257658859834,0.21886088519921346,0.31734178519382283,-5.383645726887276,21.875,0.33749999999999997,10.799999999999999,0.26875000000000004,2.1599999999999997,14,1.0030655096954524,5.1227387965933735,48.204453418220105,24.768315827316734,1.7079255845845536,2.836988773265317,-5.07998716456346,31.25,0.578125,18.5,0.4,3.7000000000000006,18,1.0512273879659337
F012,Fundamental + Technical + LightGBM Hybrid,Financial + DL,supporting components implemented,proxy,lightgbm,technical_plus_cross_section,equal_positive,[],0.4,0.2,archive,15,0.13113110698759556,Hybrid proxy on technical and cross-sectional inputs.,ok,docs/pipeline_library/candidates/F012_fundamental_technical_lightgbm_hybrid.md,133.97356199230813,831.2425583360573,34.09908264372038,6.734879079452648,24.139016455380172,-4.443313409072925,43.75,0.654513888888889,62.833333333333336,0.5208333333333334,12.566666666666668,56,2.3397356199230814,0.1771139494001872,1.4032936501427118,14.607516109423823,0.16583662518000494,0.21457756964438207,-3.6297904879093457,15.625,0.3875,12.4,0.25,2.4800000000000004,12,1.0017711394940019,-10.316560706198985,-57.57625473414829,28.448519407963634,-2.8719070256845782,-4.2328852173578255,-16.304859314462472,25.0,0.6875,22.0,0.5499999999999999,4.3999999999999995,21,0.8968343929380101
F015,Residual Momentum + LightGBM,Financial + DL,supporting components implemented,proxy,lightgbm,residual_momentum,equal_positive,[],0.4,0.2,archive,10,0.12455587205477059,Residual momentum proxy on market-relative signals.,ok,docs/pipeline_library/candidates/F015_residual_momentum_lightgbm.md,151.41073406086454,1024.6244399823272,33.5596438084354,7.404903428372034,71.12539172113277,-2.1376482077289594,44.79166666666667,0.5944444444444444,57.06666666666666,0.46875,11.413333333333334,52,2.5141073406086454,3.061107605474467,26.80068324321445,23.38482329681949,1.1278908950757787,1.8657006545560575,-5.019785667312759,18.75,0.525,16.8,0.36875,3.36,15,1.0306110760547447,-4.619566318572699,-31.096397209983206,30.82055002665115,-1.0593482704498167,-1.5497888149993528,-11.998219155134393,25.0,0.5822916666666667,18.633333333333333,0.44375,3.726666666666667,19,0.953804336814273
F019,Correlation Graph + LightGBM Overlay,Financial + DL,supporting components implemented,proxy,lightgbm,correlation_overlay,proportional_positive,['correlation_penalty'],0.4,0.2,promote,9,0.13281820085830986,Graph proxy via rolling correlation structure.,ok,docs/pipeline_library/candidates/F019_correlation_graph_lightgbm_overlay.md,131.2157951882191,802.7051805571662,35.60927770084632,6.374482656838009,43.92999681627908,-1.9917705291751409,37.5,0.5637118228306756,54.11633499174486,0.4483657459836639,10.823266998348972,56,2.312157951882191,0.1856480586793774,1.471342296389544,9.660438326491763,0.19735853619442423,0.32410195008981046,-2.153957765357528,6.25,0.1259282313020692,4.0297034016662145,0.07546411565103459,0.8059406803332428,6,1.0018564805867938,4.039128258347757,36.59161774142965,23.231465086399854,1.4535845260232216,2.689477272494397,-4.7380109518714075,15.625,0.2692683479617035,8.616587134774512,0.20956655728039408,1.7233174269549023,12,1.0403912825834776
F023,Regime Detector + LightGBM Stack,Financial + DL,direct code path,direct,lightgbm,technical,equal_positive,['regime_gate'],0.4,0.2,archive,5,0.1347826139535755,Direct regime-gated alpha path.,ok,docs/pipeline_library/candidates/F023_regime_detector_lightgbm_stack.md,14.64012412461313,43.13923769186738,23.04197000371625,1.6653505601278,2.725862731412546,-3.831669688250905,7.291666666666667,0.1875,18.0,0.1125,3.6000000000000005,13,1.1464012412461313,-3.0361680171692162,-21.55740695250096,6.792563489155186,-3.5395321167408667,-1.9621733617899333,-3.0361680171692162,3.125,0.125,4.0,0.0625,0.8,4,0.9696383198283078,-6.909950296465828,-43.09987902861951,12.792550123872633,-4.340055967169616,-2.794745067503968,-8.091276426172723,3.125,0.275,8.8,0.1375,1.76,5,0.9309004970353417
F025,Fundamental Delay-Aware LightGBM Model,Financial + DL,supporting components implemented,proxy,lightgbm,delay_aware,equal_positive,[],0.4,0.2,promote,13,0.1408265088684857,Delay-aware proxy that enforces lagged features.,ok,docs/pipeline_library/candidates/F025_fundamental_delay_aware_lightgbm_model.md,153.93455470902447,1054.5021114165597,32.74326023649226,7.662481067966577,140.10202741750393,-0.9639076478244024,44.79166666666667,0.5503472222222222,52.833333333333336,0.46249999999999997,10.566666666666666,50,2.5393455470902446,-2.358961161697981,-17.138062825977997,20.937822206118316,-0.7953694621065321,-0.9075118211524026,-6.103368217106652,25.0,0.609375,19.5,0.4,3.9,16,0.9764103883830202,0.49112942711377894,3.9335718139275944,36.349790540256826,0.2803151745073801,0.48663176821795473,-11.413735607158271,31.25,0.7,22.4,0.58125,4.48,22,1.0049112942711378
F026,Technical + Factor + XGBoost with CVaR Overlay,Financial + DL,research candidate,proxy,lightgbm,factor_proxy,proportional_positive,['cvar_overlay'],0.4,0.2,archive,12,0.13963086786679924,LightGBM proxy for the boosted-tree + CVaR shortlist slot.,ok,docs/pipeline_library/candidates/F026_technical_factor_xgboost_with_cvar_overlay.md,144.1004287129419,940.8003346462515,35.42600627686204,6.811354251945496,37.20577770963924,-3.183129487205316,40.625,0.5816453299679502,55.83795167692321,0.46670580217616636,11.167590335384643,56,2.441004287129419,-1.7509980427238947,-12.986996344852141,10.360727421748043,-1.292669505881475,-1.7434121927798254,-4.286480164768247,6.25,0.175,5.6,0.1,1.12,7,0.982490019572761,-1.6092488350190837,-11.993464415700483,19.79519467313405,-0.5504083456006021,-0.923422529236699,-6.80704095937712,25.0,0.4310177206356025,13.79256706033928,0.3289612695252018,2.7585134120678556,19,0.9839075116498092
F027,News Shock Filter + Momentum Engine,Financial + DL,research candidate,proxy,lightgbm,news_shock_proxy,equal_positive,['jump_filter'],0.4,0.2,promote,10,0.12181844096630812,Shock-filtered momentum proxy with price shock inputs.,ok,docs/pipeline_library/candidates/F027_news_shock_filter_momentum_engine.md,116.72188536354908,661.6312792804129,33.318617347146855,6.276122889188223,28.54546861545915,-2.630577874366047,37.5,0.5850694444444445,56.16666666666667,0.43333333333333335,11.233333333333334,51,2.167218853635491,0.3065509695452384,2.4396810935825686,18.477257658859834,0.21886088519921346,0.31734178519382283,-5.383645726887276,21.875,0.33749999999999997,10.799999999999999,0.26875000000000004,2.1599999999999997,14,1.0030655096954524,5.1227387965933735,48.204453418220105,24.768315827316734,1.7079255845845536,2.836988773265317,-5.07998716456346,31.25,0.578125,18.5,0.4,3.7000000000000006,18,1.0512273879659337
F031,Technical + LGBM + Bayesian Risk Overlay,Financial + DL,supporting components implemented,proxy,lightgbm,technical_plus_cross_section,equal_positive,"['regime_gate', 'risk_overlay']",0.25,0.2,archive,15,0.14723661192692816,Operational overlay baseline used as an extra comparison point.,ok,docs/pipeline_library/04_financial_dl_pipelines.md,18.386610494951316,55.74685641689698,22.82071414583764,2.04978128983017,2.8510363857872583,-3.831669688250916,8.333333333333332,0.14583333333333334,14.0,0.0859375,2.8000000000000003,10,1.1838661049495132,0.21930739718158954,1.7401214845979451,6.8509420130976535,0.2848248136830651,0.30451047831275563,-1.1876730953875203,6.25,0.1015625,3.25,0.0625,0.65,6,1.002193073971816,-2.4652239353298855,-17.845568806778335,3.6850953788078256,-5.3141387685690935,-3.1268373119416317,-2.4652239353298855,3.125,0.125,4.0,0.0625,0.8,4,0.9753477606467011
S003,Stochastic Volatility Timing Model,SDE,research candidate,proxy,bayesian_linear,volatility_proxy,proportional_positive,['volatility_timing'],0.4,0.2,archive,9,0.09122559381648898,Volatility timing proxy using the shared volatility features.,ok,docs/pipeline_library/candidates/S003_stochastic_volatility_timing_model.md,17.42336324876026,52.44233863146566,29.51623989326745,1.5723517042224602,1.8907685866581048,-12.968661794982495,20.833333333333336,0.23079591536202404,22.156407874754308,0.2506189187489119,4.431281574950861,37,1.1742336324876026,-1.348129764979611,-10.137309238975822,14.10723524167629,-0.6899466657427785,-0.6203311734603544,-5.063747334948399,3.125,0.05,1.6,0.05,0.32,4,0.9865187023502039,2.7023127623390986,23.36565275422582,7.943018258423323,2.682748871101926,3.0807450228514472,-0.9140250047484977,6.25,0.05,1.6,0.037500000000000006,0.32,3,1.027023127623391
S004,Jump Diffusion Crash Filter,SDE,research candidate,proxy,lightgbm,news_shock_proxy,equal_positive,['jump_filter'],0.4,0.2,promote,10,0.12216059304773808,Crash filter proxy on price-shock features.,ok,docs/pipeline_library/candidates/S004_jump_diffusion_crash_filter.md,116.72188536354908,661.6312792804129,33.318617347146855,6.276122889188223,28.54546861545915,-2.630577874366047,37.5,0.5850694444444445,56.16666666666667,0.43333333333333335,11.233333333333334,51,2.167218853635491,0.3065509695452384,2.4396810935825686,18.477257658859834,0.21886088519921346,0.31734178519382283,-5.383645726887276,21.875,0.33749999999999997,10.799999999999999,0.26875000000000004,2.1599999999999997,14,1.0030655096954524,5.1227387965933735,48.204453418220105,24.768315827316734,1.7079255845845536,2.836988773265317,-5.07998716456346,31.25,0.578125,18.5,0.4,3.7000000000000006,18,1.0512273879659337
